ShiftKey,LineId,Segment,Cluster,Label,Count,Hours
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,17,0.41
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,7,0.24
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,3,0.18
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 1,5,0.16
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,4,0.11
ngp2|2026-07-11|night,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",3,0.17
ngp2|2026-07-11|night,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.05
ngp2|2026-07-11|night,ngp2,foil,Printer,"2035 Printer right, pre-warning low ribbon",2,0.05
ngp2|2026-07-11|night,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.04
ngp2|2026-07-11|night,ngp2,foil,Printer,"2037 Printer left, pre-warning low ribbon",1,0.02
ngp2|2026-07-11|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 5 - Please check product/sensor,3,0.11
ngp2|2026-07-11|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 3 - Please check product/sensor,2,0.05
ngp2|2026-07-11|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 4 - Please check product/sensor,1,0.01
ngp2|2026-07-11|night,ngp2,foil,Edge Trim,2068-1B5 Edge trim broken lane 5,6,0.35
ngp2|2026-07-11|night,ngp2,foil,Edge Trim,2068-1B3 Edge trim broken lane 3,2,0.11
ngp2|2026-07-11|night,ngp2,foil,Edge Trim,2068-1B4 Edge trim broken lane 4,2,0.09
ngp2|2026-07-11|night,ngp2,foil,Edge Trim,2068-1B6 Edge trim broken lane 6,2,0.07
ngp2|2026-07-11|night,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",1,0.09
ngp2|2026-07-11|night,ngp2,foil,Labeler,"2045-7B1 Labeler left, waste tape not in suction unit",3,0.05
ngp2|2026-07-11|night,ngp2,foil,Labeler,"2045-4B2 Labeler left, end of label tape, pre Warning",1,0.03
ngp2|2026-07-11|night,ngp2,hydration,Gripper,1010-10B1 Limit switch fault Unload gripper funnel lane 2 closed,1,0.04
ngp2|2026-07-11|night,ngp2,hydration,Gripper,1100-8B1 Limit switch fault gripper tip lane 1 opened,1,0.03
ngp2|2026-07-11|night,ngp2,hydration,Gripper,1010-10B4 Limit switch fault Unload gripper funnel lane 8 closed,3,0.03
ngp2|2026-07-11|night,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,1,0.03
ngp2|2026-07-11|night,ngp2,hydration,Gripper,1100-8B8 Limit switch fault gripper funnel lane 4 opened,1,0.03
ngp2|2026-07-11|night,ngp2,hydration,Other,1001-1M1 Axis has reached adjusted current limit,6,0.11
ngp2|2026-07-11|night,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,2,0.09
ngp2|2026-07-11|night,ngp2,hydration,Catheter Reject,"1100-Catheter not present (remove catheter, if all TIPS/CAPS present check sensor 14B1->10",2,0.04
ngp2|2026-07-11|night,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,3,0.14
ngp2|2026-07-11|night,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,6,0.07
ngp2|2026-07-11|night,ngp2,hydration,Limit Switch,1030-13B4 Limit switch fault Unload TIP lane 7 closed,1,0.01
ngp2|2026-07-11|night,ngp2,hydration,Cap,1052-5B1 Cap area not empty,4,0.1
ngp2|2026-07-11|night,ngp2,hydration,Cover,1140-1B2 Cover holder right not empty,1,0.03
ngp2|2026-07-11|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,9,0.5
ngp2|2026-07-11|night,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,3,0.11
ngp2|2026-07-12|day,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",7,0.25
ngp2|2026-07-12|day,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.06
ngp2|2026-07-12|day,ngp2,foil,Printer,"2037 Printer right, not ready",1,0.05
ngp2|2026-07-12|day,ngp2,foil,Printer,"2037 Printer right, pre-warning low ribbon",1,0.02
ngp2|2026-07-12|day,ngp2,foil,Other,2029-3B1 Check print mark sensor,6,0.19
ngp2|2026-07-12|day,ngp2,foil,Other,2049-1B5 Consecutive fault lane 5,2,0.15
ngp2|2026-07-12|day,ngp2,foil,Other,2041-2B1 Consecutive fault bad part,4,0.13
ngp2|2026-07-12|day,ngp2,foil,Other,2A01-5M1 Waste extraction system container full or flap opened (5B1/5B2/5S1,1,0.09
ngp2|2026-07-12|day,ngp2,foil,Other,2039-1B1 Check print mark sensor,3,0.06
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,2070-1B4 Product detection fault after cutting lane 4,19,0.6
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,2070-1B5 Product detection fault after cutting lane 5,10,0.47
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,2070-1B3 Product detection fault after cutting lane 3,17,0.38
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,2070-1B2 Product detection fault after cutting lane 2,3,0.08
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,2075-1B3 Reject fault lane 3 - Remove product after reject,2,0.04
ngp2|2026-07-12|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,10,0.18
ngp2|2026-07-12|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,2,0.06
ngp2|2026-07-12|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,2,0.03
ngp2|2026-07-12|day,ngp2,foil,Edge Trim,2068-1B3 Edge trim broken lane 3,3,0.15
ngp2|2026-07-12|day,ngp2,foil,Edge Trim,2068-1B4 Edge trim broken lane 4,1,0.06
ngp2|2026-07-12|day,ngp2,foil,Edge Trim,2068-1B6 Edge trim broken lane 6,2,0.06
ngp2|2026-07-12|day,ngp2,foil,Edge Trim,2068-1B5 Edge trim broken lane 5,1,0.05
ngp2|2026-07-12|day,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",1,0.09
ngp2|2026-07-12|day,ngp2,foil,Labeler,"2045-4B2 Labeler left, end of label tape, pre Warning",1,0.02
ngp2|2026-07-12|day,ngp2,foil,Labeler,"2045-7B1 Labeler left, waste tape not in suction unit",1,0.02
ngp2|2026-07-12|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 5 - Please check product/sensor,3,0.08
ngp2|2026-07-12|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 4 - Please check product/sensor,5,0.08
ngp2|2026-07-12|day,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,6,0.18
ngp2|2026-07-12|day,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,3,0.07
ngp2|2026-07-12|day,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,3,0.05
ngp2|2026-07-12|day,ngp2,hydration,Other,1001-1M1 Axis has reached adjusted current limit,3,0.04
ngp2|2026-07-12|day,ngp2,hydration,Other,1080-2B3 Clamp inside carrier 2 extended end position not reached,1,0.04
ngp2|2026-07-12|day,ngp2,hydration,Other,1080-2B1 Clamp inside carrier 1 extended end position not reached,2,0.03
ngp2|2026-07-12|day,ngp2,hydration,Gripper,1064-7B1 Limit switch fault Gripper cover left opened,3,0.48
ngp2|2026-07-12|day,ngp2,hydration,Gripper,1100-8B1 Limit switch fault gripper tip lane 1 opened,2,0.18
ngp2|2026-07-12|day,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,6,0.11
ngp2|2026-07-12|day,ngp2,hydration,Gripper,1100-8B3 Limit switch fault gripper tip lane 2 opened,2,0.03
ngp2|2026-07-12|day,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,1,0.03
ngp2|2026-07-12|day,ngp2,hydration,Cap,1064 Consecutive fault (Check area for missing cap and sensor 8B1,2,0.3
ngp2|2026-07-12|day,ngp2,hydration,Cap,1052-5B1 Cap area not empty,12,0.29
ngp2|2026-07-12|day,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,9,1.48
ngp2|2026-07-12|day,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,4,0.09
ngp2|2026-07-12|day,ngp2,hydration,Limit Switch,1064-2B1 Limit switch fault TIP terminals inside carrier left extended,2,0.03
ngp2|2026-07-12|day,ngp2,hydration,Limit Switch,1090-2B1 Limit switch fault TIP terminals inside carrier left extended,2,0.03
ngp2|2026-07-12|day,ngp2,hydration,Catheter Reject,"1100-Catheter not present (remove catheter, if all TIPS/CAPS present check sensor 14B1->10",4,0.14
ngp2|2026-07-12|day,ngp2,hydration,Cover,1140-1B2 Cover holder right not empty,3,0.1
ngp2|2026-07-12|night,ngp2,foil,Detection Fault,2070-1B4 Product detection fault after cutting lane 4,12,0.39
ngp2|2026-07-12|night,ngp2,foil,Detection Fault,2070-1B3 Product detection fault after cutting lane 3,1,0.03
ngp2|2026-07-12|night,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",4,0.28
ngp2|2026-07-12|night,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.06
ngp2|2026-07-12|night,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.05
ngp2|2026-07-12|night,ngp2,foil,Labeler,"2045-5B4 Labeler right, label buffer empty (dancer at the top",1,0.09
ngp2|2026-07-12|night,ngp2,foil,Labeler,"2045-4B3 Labeler left, end of label tape",1,0.09
ngp2|2026-07-12|night,ngp2,foil,Other,2049-1B5 Consecutive fault lane 5,10,0.46
ngp2|2026-07-12|night,ngp2,foil,Other,2032 Consecutive fault print mark not ok,3,0.12
ngp2|2026-07-12|night,ngp2,foil,Other,2152-1M1 Prewarning end of reel,1,0.02
ngp2|2026-07-12|night,ngp2,foil,Edge Trim,2068-1B4 Edge trim broken lane 4,6,0.19
ngp2|2026-07-12|night,ngp2,foil,Edge Trim,2068-1B6 Edge trim broken lane 6,4,0.19
ngp2|2026-07-12|night,ngp2,foil,Edge Trim,2068-1B3 Edge trim broken lane 3,1,0.03
ngp2|2026-07-12|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,7,0.15
ngp2|2026-07-12|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,4,0.14
ngp2|2026-07-12|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,5,0.12
ngp2|2026-07-12|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 1,4,0.11
ngp2|2026-07-12|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 3 - Please check product/sensor,1,0.01
ngp2|2026-07-12|night,ngp2,hydration,Cap,1031-16B1 Consecutive fault camera cap not ok lane 3,8,0.3
ngp2|2026-07-12|night,ngp2,hydration,Cap,1052-5B1 Cap area not empty,3,0.09
ngp2|2026-07-12|night,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,2,0.03
ngp2|2026-07-12|night,ngp2,hydration,Gripper,1090-7B1 Limit switch fault Gripper cover left opened,1,0.03
ngp2|2026-07-12|night,ngp2,hydration,Gripper,1031-10B1 Gripper TIP close end position opened reached,1,0.01
ngp2|2026-07-12|night,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,12,0.26
ngp2|2026-07-12|night,ngp2,hydration,Limit Switch,1100-1B5 Limit switch fault Carrier bottom left locked,2,0.03
ngp2|2026-07-12|night,ngp2,hydration,Cover,1140-1B2 Cover holder right not empty,1,0.03
ngp2|2026-07-12|night,ngp2,hydration,Other,1001-1M1 Axis has reached adjusted current limit,4,0.1
ngp2|2026-07-12|night,ngp2,hydration,Other,1031-10M1 Axis has reached adjusted current limit,2,0.07
ngp2|2026-07-12|night,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,1,0.01
ngp2|2026-07-12|night,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than maximum allowed (general>diag hydration,2,0.32
ngp2|2026-07-12|night,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.43
ngp2|2026-07-12|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,26,1.33
ngp2|2026-07-12|night,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,4,0.22
ngp2|2026-07-13|day,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,1,0.72
ngp2|2026-07-13|day,ngp2,hydration,Limit Switch,1090-2B3 Limit switch fault TIP terminals inside carrier right extended,31,2.37
ngp2|2026-07-13|day,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,8,0.36
ngp2|2026-07-13|day,ngp2,hydration,Cap,1031-16B1 Consecutive fault camera cap not ok lane 3,5,0.28
ngp2|2026-07-13|day,ngp2,hydration,Cap,1012-16B1 Consecutive fault camera cap not ok lane 4,1,0.04
ngp2|2026-07-13|day,ngp2,hydration,Other,1031-10M1 Axis has reached adjusted current limit,2,0.15
ngp2|2026-07-13|day,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,2,0.11
ngp2|2026-07-13|day,ngp2,hydration,Other,1110-1M1 Axis has reached adjusted current limit,1,0.04
ngp2|2026-07-13|day,ngp2,hydration,Other,1080 Consecutive fault Level not reached,2,0.03
ngp2|2026-07-13|day,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,6,0.48
ngp2|2026-07-13|day,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,2,0.04
ngp2|2026-07-13|day,ngp2,hydration,Gripper,1100-8B1 Limit switch fault gripper tip lane 1 opened,1,0.02
ngp2|2026-07-13|day,ngp2,hydration,Foam,1076 Foam cart purging in progress,1,0.02
ngp2|2026-07-13|day,ngp2,hydration,Catheter Reject,"1100-Catheter not present (remove catheter, if all TIPS/CAPS present check sensor 14B1->10",4,0.13
ngp2|2026-07-13|day,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than maximum allowed (general>diag hydration,1,0.23
ngp2|2026-07-13|day,ngp2,foil,Detection Fault,2070-1B4 Product detection fault after cutting lane 4,3,0.16
ngp2|2026-07-13|day,ngp2,foil,Detection Fault,2070-1B1 Product detection fault after cutting lane 1,1,0.03
ngp2|2026-07-13|day,ngp2,foil,Detection Fault,2075-1B5 Reject fault lane 5 - Remove product after reject,1,0.01
ngp2|2026-07-13|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 2,2,0.57
ngp2|2026-07-13|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,8,0.31
ngp2|2026-07-13|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 1,1,0.07
ngp2|2026-07-13|day,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,1,0.02
ngp2|2026-07-13|day,ngp2,foil,Other,RC=85,1,0.14
ngp2|2026-07-13|day,ngp2,foil,Other,2B05-1K2 Guard not closed,1,0.08
ngp2|2026-07-13|day,ngp2,foil,Other,2032 Consecutive fault print mark not ok,1,0.08
ngp2|2026-07-13|day,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.18
ngp2|2026-07-13|day,ngp2,foil,Printer,"2050 Printer left, pre-warning low ribbon",3,0.12
ngp2|2026-07-13|day,ngp2,foil,Printer,"2035 Printer left, not ready or job deviation detected",1,0.07
ngp2|2026-07-13|day,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",1,0.06
ngp2|2026-07-13|day,ngp2,foil,Positioning,2073 Product not in correct position Lane 1 - Please check product/sensor,6,0.14
ngp2|2026-07-13|day,ngp2,foil,Edge Trim,2068-1B1 Edge trim broken lane 1,3,0.19
ngp2|2026-07-13|day,ngp2,foil,Edge Trim,2068-1B6 Edge trim broken lane 6,2,0.07
ngp2|2026-07-13|day,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,9,0.42
ngp2|2026-07-13|night,ngp2,schubert,Line Stop / Wait,Schubert - Downstream machine not ready,22,0.95
ngp2|2026-07-13|night,ngp2,schubert,Line Stop / Wait,Line stop - waiting for schubert,2,0.04
ngp2|2026-07-13|night,ngp2,hydration,Catheter Reject,"1100-Catheter not present (remove catheter, if all TIPS/CAPS present check sensor 14B1->10",4,0.2
ngp2|2026-07-13|night,ngp2,hydration,Limit Switch,1010-13B2 Limit switch fault Unload TIP lane 4 closed,1,0.33
ngp2|2026-07-13|night,ngp2,hydration,Limit Switch,1064-2B3 Limit switch fault TIP terminals inside carrier right extended,3,0.11
ngp2|2026-07-13|night,ngp2,hydration,Limit Switch,1030-13B3 Limit switch fault Unload TIP lane 5 closed,1,0.04
ngp2|2026-07-13|night,ngp2,hydration,Limit Switch,1052-3B1 Limit switch fault Pressure plate left lifted,1,0.02
ngp2|2026-07-13|night,ngp2,hydration,Timing,1A03-1K1 MSM: At least one station takes longer than the set cycle time allows (general>diag hydration,1,0.09
ngp2|2026-07-13|night,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,2,0.46
ngp2|2026-07-13|night,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,4,0.12
ngp2|2026-07-13|night,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,4,0.07
ngp2|2026-07-13|night,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,4,0.05
ngp2|2026-07-13|night,ngp2,hydration,Other,1031-10M1 Axis has reached adjusted current limit,1,0.03
ngp2|2026-07-13|night,ngp2,hydration,Other,1001-1M1 Axis has reached adjusted current limit,1,0.01
ngp2|2026-07-13|night,ngp2,hydration,Cap,1052-5B1 Cap area not empty,1,0.12
ngp2|2026-07-13|night,ngp2,hydration,Cap,1031-16B1 Consecutive fault camera cap not ok lane 3,1,0.02
ngp2|2026-07-13|night,ngp2,foil,Printer,"2037 Printer left, pre-warning low ribbon",1,0.23
ngp2|2026-07-13|night,ngp2,foil,Printer,"2037 Printer right, pre-warning low ribbon",1,0.07
ngp2|2026-07-13|night,ngp2,foil,Printer,"2035 Printer left, pre-warning low ribbon",3,0.06
ngp2|2026-07-13|night,ngp2,foil,Printer,"2037 Printer left, not ready",1,0.05
ngp2|2026-07-13|night,ngp2,foil,Printer,"2035 Printer right, not ready or job deviation detected",1,0.03
ngp2|2026-07-13|night,ngp2,foil,Other,2049-1B5 Consecutive fault lane 5,2,0.1
ngp2|2026-07-13|night,ngp2,foil,Other,2041-2B1 Consecutive fault bad part,4,0.08
ngp2|2026-07-13|night,ngp2,foil,Other,2B05-1K2 Guard not closed,1,0.05
ngp2|2026-07-13|night,ngp2,foil,Labeler,"2045-4V1 Labeler left, fault or off (see labeler-display",1,0.13
ngp2|2026-07-13|night,ngp2,foil,Labeler,"2045-5B4 Labeler right, label buffer empty (dancer at the top",1,0.07
ngp2|2026-07-13|night,ngp2,foil,Detection Fault,2070-1B4 Product detection fault after cutting lane 4,3,0.04
ngp2|2026-07-13|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 1,10,0.15
ngp2|2026-07-13|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 3,2,0.06
ngp2|2026-07-13|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 5,2,0.04
ngp2|2026-07-13|night,ngp2,foil,Sealing Lane,2060 Please open the pack and remove catheter in sealing lane 4,1,0.02
ngp2|2026-07-13|night,ngp2,foil,Positioning,2073 Product not in correct position Lane 1 - Please check product/sensor,2,0.04
ngp2|2026-07-14|day,ngp2,hydration,PMK / Media,PMK is empty (switch to operation mode production,2,0.67
ngp2|2026-07-14|day,ngp2,hydration,Gripper,"1031-13B2 Limit switch fault Gripper cover retracted lane 1, 3, 5, 7, 9",3,0.5
ngp2|2026-07-14|day,ngp2,hydration,Gripper,1030-4B1 Limit switch fault Loading gripper funnel lane 1 closed,3,0.18
ngp2|2026-07-14|day,ngp2,hydration,Gripper,1100-8B15 Limit switch fault gripper tip lane 8 opened,1,0.17
ngp2|2026-07-14|day,ngp2,hydration,Gripper,1100-8B7 Limit switch fault gripper tip lane 4 opened,2,0.16
ngp2|2026-07-14|day,ngp2,hydration,Gripper,1031-10B2 Gripper TIP close end position closed reached,2,0.14
ngp2|2026-07-14|day,ngp2,hydration,Limit Switch,1010-13B1 Limit switch fault Unload TIP lane 2 closed,1,0.03
ngp2|2026-07-14|day,ngp2,hydration,Limit Switch,1100-1B5 Limit switch fault Carrier bottom left locked,1,0.03
ngp2|2026-07-14|day,ngp2,hydration,Other,1031-10M1 Axis has reached adjusted current limit,2,0.08
ngp2|2026-07-14|day,ngp2,hydration,Other,1A03 Axis FB: Motion or parameter error - check fault message list,1,0.08
